EVENT_DATE|SEASON|EVENT_TYPE|HOME_TEAM|HOME_TEAM_SCORE|AWAY_TEAM|AWAY_TEAM_SCORE|RESULT|EVENT_NUMBER_BY_TYPE
2016-03-06|2015.0|College Basketball|FGCU|80.0|Stetson|78.0|W|17.0
2016-03-15|2015.0|College Basketball - NCAA Tournament|FGCU|96.0|Fair Dickinson|65.0|W|1.0
2016-11-11|2016.0|College Basketball|FGCU|59.0|Florida|80.0|L|1.0
2016-11-16|2016.0|College Basketball|FGCU|85.0|UT Arlington|72.0|W|2.0
2016-11-23|2016.0|College Basketball|FGCU|69.0|Binghamton|53.0|W|3.0
2016-11-25|2016.0|College Basketball|FGCU|68.0|Long Beach St|67.0|W|4.0
2016-12-09|2016.0|College Basketball|FGCU|73.0|Siena|69.0|W|5.0
2016-12-11|2016.0|College Basketball|FGCU|82.0|FIU|63.0|W|6.0
2016-12-13|2016.0|College Basketball|FGCU|59.0|Ga Southern|72.0|L|7.0
2017-01-19|2016.0|College Basketball|FGCU|60.0|USC Upstate|62.0|L|8.0
2017-01-21|2016.0|College Basketball|FGCU|84.0|NJIT|71.0|W|9.0
2017-01-28|2016.0|College Basketball|FGCU|78.0|Jacksonville|56.0|W|10.0
2017-01-30|2016.0|College Basketball|FGCU|74.0|North Florida|59.0|W|11.0
2017-02-09|2016.0|College Basketball|FGCU|60.0|Lipscomb|65.0|L|12.0
2017-02-11|2016.0|College Basketball|FGCU|75.0|Kennesaw State|63.0|W|13.0
2017-02-23|2016.0|College Basketball|FGCU|80.0|Stetson|70.0|W|14.0
2017-02-27|2016.0|College Basketball|FGCU|87.0|Stetson|57.0|W|15.0
2017-03-02|2016.0|College Basketball|FGCU|74.0|Kennesaw State|62.0|W|16.0
2017-03-05|2016.0|College Basketball|FGCU|77.0|North Florida|61.0|W|17.0
2017-11-11|2017.0|College Basketball|FGCU|98.0|Illinois State|87.0|W|1.0
2017-11-24|2017.0|College Basketball|FGCU|79.0|Denver|71.0|W|2.0
2017-11-25|2017.0|College Basketball|FGCU|70.0|Navy|54.0|W|3.0
2017-11-26|2017.0|College Basketball|FGCU|75.0|St Francis (BKN)|51.0|W|4.0
2017-12-02|2017.0|College Basketball|FGCU|76.0|Mid Tennessee|81.0|L|5.0
2017-12-05|2017.0|College Basketball|FGCU|88.0|FAU|92.0|L|6.0
2017-12-16|2017.0|College Basketball|FGCU|64.0|Oral Roberts|83.0|L|7.0
2018-01-06|2017.0|College Basketball|FGCU|90.0|Stetson|52.0|W|8.0
2018-01-11|2017.0|College Basketball|FGCU|75.0|USC Upstate|58.0|W|9.0
2018-01-13|2017.0|College Basketball|FGCU|68.0|NJIT|54.0|W|10.0
2014-11-28|2014.0|College Basketball|FIU|61.0|Wright State|59.0|W|1.0
2014-12-02|2014.0|College Basketball|FIU|59.0|Kennesaw State|38.0|W|2.0
2015-01-15|2014.0|College Basketball|FIU|66.0|Marshall|62.0|W|3.0
2015-01-17|2014.0|College Basketball|FIU|58.0|W Kentucky|65.0|L|4.0
2015-02-03|2014.0|College Basketball|FIU|64.0|FAU|56.0|W|5.0
2015-02-05|2014.0|College Basketball|FIU|63.0|UTSA|74.0|L|6.0
2015-02-07|2014.0|College Basketball|FIU|64.0|UTEP|67.0|L|7.0
2015-02-19|2014.0|College Basketball|FIU|60.0|Rice|56.0|W|8.0
2015-02-21|2014.0|College Basketball|FIU|56.0|North Texas|70.0|L|9.0
2015-03-05|2014.0|College Basketball|FIU|59.0|Mid Tennessee|54.0|W|10.0
2015-03-07|2014.0|College Basketball|FIU|70.0|UAB|66.0|W|11.0
2015-03-11|2014.0|College Basketball|FIU|57.0|UTSA|54.0|W|12.0
2015-03-12|2014.0|College Basketball|FIU|71.0|UTEP|83.0|L|13.0
2015-11-21|2015.0|College Basketball|FIU|69.0||62.0|W|1.0
2015-11-22|2015.0|College Basketball|FIU|70.0|Oral Roberts|76.0|L|2.0
2015-11-25|2015.0|College Basketball|FIU|80.0|LIU Brooklyn|72.0|W|3.0
2015-11-30|2015.0|College Basketball|FIU|75.0|Stetson|81.0|L|4.0
2015-12-04|2015.0|College Basketball|FIU|71.0|Elon|77.0|L|5.0
2015-12-06|2015.0|College Basketball|FIU|76.0|FGCU|84.0|L|6.0
2015-12-29|2015.0|College Basketball|FIU|65.0|Florida A&M|45.0|W|7.0
2016-01-03|2015.0|College Basketball|FIU|76.0|FAU|59.0|W|8.0
2016-01-14|2015.0|College Basketball|FIU|88.0|LA Tech|74.0|W|9.0
2016-01-16|2015.0|College Basketball|FIU|60.0|Southern Miss|66.0|L|10.0
2016-01-28|2015.0|College Basketball|FIU|69.0|Charlotte|72.0|L|11.0
2016-01-30|2015.0|College Basketball|FIU|60.0|Old Dominion|64.0|L|12.0
2016-02-11|2015.0|College Basketball|FIU|74.0|UTEP|84.0|L|13.0
2016-02-13|2015.0|College Basketball|FIU|79.0|UTSA|65.0|W|14.0
2016-03-03|2015.0|College Basketball|FIU|60.0|UAB|77.0|L|15.0
2016-03-05|2015.0|College Basketball|FIU|58.0|Mid Tennessee|61.0|L|16.0
2016-03-09|2015.0|College Basketball|FIU|77.0|UTEP|85.0|L|17.0
2016-11-20|2016.0|College Basketball|FIU|73.0|Youngstown St|78.0|L|1.0
2016-11-27|2016.0|College Basketball|FIU|74.0|Binghamton|57.0|W|2.0
2016-12-15|2016.0|College Basketball|FIU|68.0|Ga Southern|75.0|L|3.0
2016-12-17|2016.0|College Basketball|FIU|53.0|N Illinois|60.0|L|4.0
2016-12-21|2016.0|College Basketball|FIU|78.0|North Florida|54.0|W|5.0
2016-12-31|2016.0|College Basketball|FIU|70.0|Marshall|94.0|L|6.0
2017-01-02|2016.0|College Basketball|FIU|66.0|W Kentucky|69.0|L|7.0
2017-01-19|2016.0|College Basketball|FIU|52.0|Mid Tennessee|65.0|L|8.0
2017-01-21|2016.0|College Basketball|FIU|94.0|UAB|85.0|W|9.0
2017-01-26|2016.0|College Basketball|FIU|65.0|FAU|83.0|L|10.0
2017-02-09|2016.0|College Basketball|FIU|78.0|Rice|89.0|L|11.0
2017-02-11|2016.0|College Basketball|FIU|90.0|North Texas|71.0|W|12.0
2017-02-23|2016.0|College Basketball|FIU|67.0|UTSA|69.0|L|13.0
2017-02-25|2016.0|College Basketball|FIU|76.0|UTEP|90.0|L|14.0
2017-11-12|2017.0|College Basketball|FIU|64.0|Stetson|70.0|L|1.0
2017-11-19|2017.0|College Basketball|FIU|77.0||67.0|W|2.0
2017-11-27|2017.0|College Basketball|FIU|61.0|South Carolina|78.0|L|3.0
2017-12-02|2017.0|College Basketball|FIU|87.0|South Alabama|58.0|W|4.0
2017-12-16|2017.0|College Basketball|FIU|67.0|JMU|76.0|L|5.0
2017-12-19|2017.0|College Basketball|FIU|91.0|FGCU|88.0|W|6.0
2017-12-22|2017.0|College Basketball|FIU|72.0|Hartford|79.0|L|7.0
2017-12-30|2017.0|College Basketball|FIU|58.0|FAU|57.0|W|8.0
2018-01-04|2017.0|College Basketball|FIU|66.0|Mid Tennessee|71.0|L|9.0
2018-01-06|2017.0|College Basketball|FIU|64.0|UAB|75.0|L|10.0
2014-11-30|2014.0|College Basketball|Fair Dickinson|61.0|Lafayette|82.0|L|1.0
2014-12-03|2014.0|College Basketball|Fair Dickinson|89.0|Princeton|85.0|W|2.0
2014-12-20|2014.0|College Basketball|Fair Dickinson|76.0|Delaware|74.0|W|3.0
2015-01-08|2014.0|College Basketball|Fair Dickinson|69.0|St Francis (BKN)|78.0|L|4.0
2015-01-15|2014.0|College Basketball|Fair Dickinson|51.0|Mt St Mary's|71.0|L|5.0
2015-01-17|2014.0|College Basketball|Fair Dickinson|68.0|Wagner|82.0|L|6.0
2015-01-24|2014.0|College Basketball|Fair Dickinson|76.0|LIU Brooklyn|80.0|L|7.0
2015-02-05|2014.0|College Basketball|Fair Dickinson|60.0|St Francis (PA)|64.0|L|8.0
2015-02-07|2014.0|College Basketball|Fair Dickinson|62.0|Robert Morris|76.0|L|9.0
2015-02-12|2014.0|College Basketball|Fair Dickinson|71.0|Bryant|74.0|L|10.0
2015-02-26|2014.0|College Basketball|Fair Dickinson|85.0|Sacred Heart|90.0|L|11.0
2015-02-28|2014.0|College Basketball|Fair Dickinson|73.0|Cent Conn St|66.0|W|12.0
2015-11-18|2015.0|College Basketball|Fair Dickinson|85.0|Army|96.0|L|1.0
2015-11-28|2015.0|College Basketball|Fair Dickinson|77.0|St Peter's|62.0|W|2.0
2015-12-18|2015.0|College Basketball|Fair Dickinson|69.0||68.0|W|3.0
2016-01-02|2015.0|College Basketball|Fair Dickinson|86.0|St Francis (BKN)|77.0|W|4.0
2016-01-04|2015.0|College Basketball|Fair Dickinson|80.0|Bryant|85.0|L|5.0
2016-01-09|2015.0|College Basketball|Fair Dickinson|92.0|Cent Conn St|73.0|W|6.0
2016-01-21|2015.0|College Basketball|Fair Dickinson|101.0|LIU Brooklyn|95.0|W|7.0
2016-01-24|2015.0|College Basketball|Fair Dickinson|72.0|Mt St Mary's|87.0|L|8.0
2016-01-28|2015.0|College Basketball|Fair Dickinson|86.0|St Francis (PA)|82.0|W|9.0
2016-02-13|2015.0|College Basketball|Fair Dickinson|70.0|Robert Morris|72.0|L|10.0
2016-02-18|2015.0|College Basketball|Fair Dickinson|74.0|Wagner|94.0|L|11.0
2016-02-20|2015.0|College Basketball|Fair Dickinson|86.0|Sacred Heart|91.0|L|12.0
2016-03-02|2015.0|College Basketball|Fair Dickinson|74.0|St Francis (PA)|72.0|W|13.0
2016-03-05|2015.0|College Basketball|Fair Dickinson|80.0|Mt St Mary's|75.0|W|14.0
2016-12-07|2016.0|College Basketball|Fair Dickinson|73.0|Iona|90.0|L|1.0
2016-12-29|2016.0|College Basketball|Fair Dickinson|77.0|St Francis (PA)|65.0|W|2.0
2016-12-31|2016.0|College Basketball|Fair Dickinson|81.0|Robert Morris|77.0|W|3.0
2017-01-07|2016.0|College Basketball|Fair Dickinson|87.0|Bryant|84.0|W|4.0
2017-01-19|2016.0|College Basketball|Fair Dickinson|57.0|St Francis (BKN)|40.0|W|5.0
2017-01-21|2016.0|College Basketball|Fair Dickinson|83.0|LIU Brooklyn|66.0|W|6.0
2017-02-02|2016.0|College Basketball|Fair Dickinson|70.0|Sacred Heart|74.0|L|7.0
2017-02-04|2016.0|College Basketball|Fair Dickinson|59.0|Wagner|68.0|L|8.0
2017-02-09|2016.0|College Basketball|Fair Dickinson|79.0|Cent Conn St|62.0|W|9.0
2017-02-18|2016.0|College Basketball|Fair Dickinson|74.0|Mt St Mary's|79.0|L|10.0
2017-11-22|2017.0|College Basketball|Fair Dickinson|87.0|Holy Cross|76.0|W|1.0
2017-11-26|2017.0|College Basketball|Fair Dickinson|76.0|Princeton|83.0|L|2.0
2018-01-04|2017.0|College Basketball|Fair Dickinson|81.0|Cent Conn St|77.0|W|3.0
2018-01-11|2017.0|College Basketball|Fair Dickinson|85.0|LIU Brooklyn|90.0|L|4.0
2018-01-13|2017.0|College Basketball|Fair Dickinson|75.0|Robert Morris|81.0|L|5.0
2014-11-14|2014.0|College Basketball|Fairfield|71.0|Cent Conn St|63.0|W|1.0
2014-11-21|2014.0|College Basketball|Fairfield|36.0|Wofford|54.0|L|2.0
2014-11-22|2014.0|College Basketball|Fairfield|60.0|Sam Houston|74.0|L|3.0
2014-11-23|2014.0|College Basketball|Fairfield|80.0|South Dakota|72.0|W|4.0
2014-12-01|2014.0|College Basketball|Fairfield|66.0|Bucknell|72.0|L|5.0
2014-12-05|2014.0|College Basketball|Fairfield|67.0|Manhattan|54.0|W|6.0
2014-12-20|2014.0|College Basketball|Fairfield|61.0|Belmont|73.0|L|7.0
2014-12-28|2014.0|College Basketball|Fairfield|59.0|Loyola (MD)|61.0|L|8.0
2015-01-02|2014.0|College Basketball|Fairfield|67.0|Siena|68.0|L|9.0
2015-01-05|2014.0|College Basketball|Fairfield|46.0|Rider|62.0|L|10.0
2015-01-16|2014.0|College Basketball|Fairfield|60.0|Marist|54.0|W|11.0
2015-01-22|2014.0|College Basketball|Fairfield|50.0|Canisius|64.0|L|12.0
2015-01-30|2014.0|College Basketball|Fairfield|59.0|Monmouth|60.0|L|13.0
2015-02-10|2014.0|College Basketball|Fairfield|57.0|Iona|72.0|L|14.0
2015-02-13|2014.0|College Basketball|Fairfield|59.0|Quinnipiac|60.0|L|15.0
2015-02-19|2014.0|College Basketball|Fairfield|53.0|Niagara|55.0|L|16.0
2015-02-21|2014.0|College Basketball|Fairfield|57.0|St Peter's|43.0|W|17.0
2015-03-05|2014.0|College Basketball|Fairfield|33.0|St Peter's|63.0|L|18.0
2015-11-21|2015.0|College Basketball|Fairfield|83.0|Sacred Heart|79.0|W|1.0
2015-11-27|2015.0|College Basketball|Fairfield|82.0|Columbia|81.0|W|2.0
2015-12-04|2015.0|College Basketball|Fairfield|74.0|Rider|70.0|W|3.0
2015-12-18|2015.0|College Basketball|Fairfield|64.0|Wagner|76.0|L|4.0
2015-12-22|2015.0|College Basketball|Fairfield|94.0|Loyola (MD)|88.0|W|5.0
2016-01-04|2015.0|College Basketball|Fairfield|97.0|Dartmouth|85.0|W|6.0
2016-01-11|2015.0|College Basketball|Fairfield|74.0|Monmouth|86.0|L|7.0
2016-01-15|2015.0|College Basketball|Fairfield|73.0|Niagara|68.0|W|8.0
2016-01-19|2015.0|College Basketball|Fairfield|71.0|St Peter's|77.0|L|9.0
2016-01-24|2015.0|College Basketball|Fairfield|98.0|Iona|91.0|W|10.0
2016-01-29|2015.0|College Basketball|Fairfield|84.0|Canisius|77.0|W|11.0
2016-02-01|2015.0|College Basketball|Fairfield|59.0|Quinnipiac|64.0|L|12.0
2016-02-07|2015.0|College Basketball|Fairfield|80.0|Manhattan|70.0|W|13.0
2016-02-15|2015.0|College Basketball|Fairfield|76.0|Marist|73.0|W|14.0
2016-02-24|2015.0|College Basketball|Fairfield|76.0|Siena|69.0|W|15.0
2016-03-05|2015.0|College Basketball|Fairfield|64.0|St Peter's|55.0|W|16.0
2016-03-06|2015.0|College Basketball|Fairfield|63.0|Monmouth|76.0|L|17.0
2016-03-16|2015.0|College Basketball - NCAA Tournament|Fairfield|62.0|UNH|77.0|L|1.0
2016-11-11|2016.0|College Basketball|Fairfield|85.0|Sacred Heart|63.0|W|1.0
2016-11-26|2016.0|College Basketball|Fairfield|75.0|Army|74.0|W|2.0
2016-12-06|2016.0|College Basketball|Fairfield|64.0|Bucknell|75.0|L|3.0
2017-01-02|2016.0|College Basketball|Fairfield|93.0|Iona|87.0|W|4.0
2017-01-10|2016.0|College Basketball|Fairfield|72.0|Canisius|86.0|L|5.0
2017-01-15|2016.0|College Basketball|Fairfield|54.0|Siena|63.0|L|6.0
2017-01-17|2016.0|College Basketball|Fairfield|55.0|St Peter's|69.0|L|7.0
2017-01-28|2016.0|College Basketball|Fairfield|72.0|Marist|62.0|W|8.0
2017-01-31|2016.0|College Basketball|Fairfield|78.0|Manhattan|49.0|W|9.0
2017-02-02|2016.0|College Basketball|Fairfield|81.0|Niagara|61.0|W|10.0
2017-02-06|2016.0|College Basketball|Fairfield|71.0|Quinnipiac|73.0|L|11.0
2017-02-13|2016.0|College Basketball|Fairfield|69.0|Rider|67.0|W|12.0
2017-02-21|2016.0|College Basketball|Fairfield|62.0|Monmouth|82.0|L|13.0
2017-03-04|2016.0|College Basketball|Fairfield|66.0|Siena|78.0|L|14.0
2017-11-11|2017.0|College Basketball|Fairfield|80.0|Penn|72.0|W|1.0
2017-11-14|2017.0|College Basketball|Fairfield|64.0|Loyola (MD)|52.0|W|2.0
2017-12-17|2017.0|College Basketball|Fairfield|77.0|Old Dominion|82.0|L|3.0
2017-12-22|2017.0|College Basketball|Fairfield|78.0|UNH|68.0|W|4.0
2017-12-28|2017.0|College Basketball|Fairfield|70.0|St Peter's|61.0|W|5.0
2018-01-11|2017.0|College Basketball|Fairfield|53.0|Manhattan|59.0|L|6.0
2014-11-14|2014.0|College Basketball|Florida|68.0|William & Mary|45.0|W|1.0
2014-11-17|2014.0|College Basketball|Florida|67.0|Miami|69.0|L|2.0
2014-11-21|2014.0|College Basketball|Florida|61.0|UL Monroe|56.0|W|3.0
2014-12-08|2014.0|College Basketball|Florida|85.0|Yale|47.0|W|4.0
2014-12-12|2014.0|College Basketball|Florida|75.0|Texas Southern|50.0|W|5.0
2014-12-14|2014.0|College Basketball|Florida|79.0|Jacksonville|34.0|W|6.0
2015-01-03|2014.0|College Basketball|Florida|59.0|UConn|63.0|L|7.0
2015-01-10|2014.0|College Basketball|Florida|72.0|Miss St|47.0|W|8.0
2015-01-15|2014.0|College Basketball|Florida|75.0|Auburn|55.0|W|9.0
2015-01-20|2014.0|College Basketball|Florida|61.0|LSU|79.0|L|10.0
2015-01-31|2014.0|College Basketball|Florida|57.0|Arkansas|56.0|W|11.0
2015-02-07|2014.0|College Basketball|Florida|61.0|Kentucky|68.0|L|12.0
2015-02-12|2014.0|College Basketball|Florida|61.0|Ole Miss|62.0|L|13.0
2015-02-18|2014.0|College Basketball|Florida|50.0|Vanderbilt|47.0|W|14.0
2015-02-28|2014.0|College Basketball|Florida|66.0|Tennessee|49.0|W|15.0
2015-03-03|2014.0|College Basketball|Florida|66.0|Texas A&M|62.0|W|16.0
2015-03-13|2014.0|College Basketball|Florida|49.0|Kentucky|64.0|L|17.0
2015-11-16|2015.0|College Basketball|Florida|104.0|NC A&T|54.0|W|1.0
2015-11-25|2015.0|College Basketball|Florida|86.0|Vermont|62.0|W|2.0
2015-11-27|2015.0|College Basketball|Florida|70.0|FGCU|50.0|W|3.0
2015-12-01|2015.0|College Basketball|Florida|76.0|Richmond|56.0|W|4.0
2015-12-22|2015.0|College Basketball|Florida|89.0|Jacksonville|65.0|W|5.0
2015-12-29|2015.0|College Basketball|Florida|71.0|Florida State|73.0|L|6.0
2016-01-02|2015.0|College Basketball|Florida|77.0|Georgia|63.0|W|7.0
2016-01-09|2015.0|College Basketball|Florida|68.0|LSU|62.0|W|8.0
2016-01-19|2015.0|College Basketball|Florida|81.0|Miss St|78.0|W|9.0
2016-01-23|2015.0|College Basketball|Florida|95.0|Auburn|63.0|W|10.0
2016-01-30|2015.0|College Basketball|Florida|88.0|West Virginia|71.0|W|11.0
2016-02-03|2015.0|College Basketball|Florida|87.0|Arkansas|83.0|W|12.0
2016-02-09|2015.0|College Basketball|Florida|77.0|Ole Miss|72.0|W|13.0
2016-02-13|2015.0|College Basketball|Florida|55.0|Alabama|61.0|L|14.0
2016-02-23|2015.0|College Basketball|Florida|74.0|Vanderbilt|87.0|L|15.0
2016-03-01|2015.0|College Basketball|Florida|79.0|Kentucky|88.0|L|16.0
2016-03-11|2015.0|College Basketball|Florida|66.0|Texas A&M|72.0|L|17.0
2016-11-13|2016.0|College Basketball|Florida|76.0|Mercer|54.0|W|1.0
2016-11-25|2016.0|College Basketball|Florida|72.0|Gonzaga|77.0|L|2.0
2016-12-21|2016.0|College Basketball|Florida|94.0|Little Rock|71.0|W|3.0
2017-01-03|2016.0|College Basketball|Florida|70.0|Ole Miss|63.0|W|4.0
2017-01-07|2016.0|College Basketball|Florida|83.0|Tennessee|70.0|W|5.0
2017-01-14|2016.0|College Basketball|Florida|80.0|Georgia|76.0|W|6.0
2017-01-21|2016.0|College Basketball|Florida|66.0|Vanderbilt|68.0|L|7.0
2017-02-02|2016.0|College Basketball|Florida|93.0|Missouri|54.0|W|8.0
2017-02-04|2016.0|College Basketball|Florida|88.0|Kentucky|66.0|W|9.0
2017-02-11|2016.0|College Basketball|Florida|71.0|Texas A&M|62.0|W|10.0
2017-02-21|2016.0|College Basketball|Florida|81.0|South Carolina|66.0|W|11.0
2017-03-01|2016.0|College Basketball|Florida|78.0|Arkansas|65.0|W|12.0
2017-03-10|2016.0|College Basketball|Florida|62.0|Vanderbilt|72.0|L|13.0
2017-03-16|2016.0|College Basketball - NCAA Tournament|Florida|80.0|ETSU|65.0|W|1.0
2017-03-26|2016.0|College Basketball - NCAA Tournament|Florida|70.0|South Carolina|77.0|L|2.0
2017-11-13|2017.0|College Basketball|Florida|116.0|Gardner-Webb|74.0|W|1.0
2017-11-16|2017.0|College Basketball|Florida|108.0|North Florida|68.0|W|2.0
2017-11-19|2017.0|College Basketball|Florida|70.0|UNH|63.0|W|3.0
2017-11-24|2017.0|College Basketball|Florida|111.0|Gonzaga|105.0|W|4.0
2017-12-04|2017.0|College Basketball|Florida|66.0|Florida State|83.0|L|5.0
2017-12-06|2017.0|College Basketball|Florida|59.0|Loyola-Chicago|65.0|L|6.0
2017-12-20|2017.0|College Basketball|Florida|72.0|JMU|63.0|W|7.0
2017-12-22|2017.0|College Basketball|Florida|75.0|Incarnate Word|60.0|W|8.0
2017-12-30|2017.0|College Basketball|Florida|81.0|Vanderbilt|74.0|W|9.0
2018-01-10|2017.0|College Basketball|Florida|71.0|Miss St|54.0|W|10.0
2014-12-19|2014.0|College Basketball|Florida A&M|65.0|North Florida|83.0|L|1.0
2014-12-29|2014.0|College Basketball|Florida A&M|55.0|FIU|76.0|L|2.0
2015-01-06|2014.0|College Basketball|Florida A&M|56.0|Jacksonville|79.0|L|3.0
2015-01-10|2014.0|College Basketball|Florida A&M|51.0|Norfolk State|75.0|L|4.0
2015-01-12|2014.0|College Basketball|Florida A&M|63.0|Hampton|78.0|L|5.0
2015-01-24|2014.0|College Basketball|Florida A&M|50.0|Howard|59.0|L|6.0
2015-01-26|2014.0|College Basketball|Florida A&M|65.0|MD-E Shore|72.0|L|7.0
2015-01-31|2014.0|College Basketball|Florida A&M|44.0|Bethune-Cookman|61.0|L|8.0
2015-02-14|2014.0|College Basketball|Florida A&M|57.0|NC A&T|50.0|W|9.0
2015-02-16|2014.0|College Basketball|Florida A&M|48.0|NC Central|73.0|L|10.0
2015-03-05|2014.0|College Basketball|Florida A&M|64.0|Savannah State|57.0|W|11.0
2015-11-27|2015.0|College Basketball|Florida A&M|62.0|Abil Christian|72.0|L|1.0
2015-11-28|2015.0|College Basketball|Florida A&M|73.0|Alcorn State|71.0|W|2.0
2015-12-05|2015.0|College Basketball|Florida A&M|67.0|S Carolina St|79.0|L|3.0
2015-12-12|2015.0|College Basketball|Florida A&M|67.0|Samford|86.0|L|4.0
2015-12-15|2015.0|College Basketball|Florida A&M|67.0|SE Louisiana|64.0|W|5.0
2016-01-05|2015.0|College Basketball|Florida A&M|61.0|Savannah State|58.0|W|6.0
2016-01-16|2015.0|College Basketball|Florida A&M|72.0|Morgan State|65.0|W|7.0
2016-01-18|2015.0|College Basketball|Florida A&M|66.0|Coppin State|70.0|L|8.0
2016-02-01|2015.0|College Basketball|Florida A&M|63.0|NC Central|81.0|L|9.0
2016-02-08|2015.0|College Basketball|Florida A&M|96.0|Delaware State|95.0|W|10.0
2016-02-20|2015.0|College Basketball|Florida A&M|54.0|Bethune-Cookman|55.0|L|11.0
2016-02-27|2015.0|College Basketball|Florida A&M|70.0|NC A&T|77.0|L|12.0
2016-11-25|2016.0|College Basketball|Florida A&M|72.0|Ga Southern|83.0|L|1.0
2016-11-30|2016.0|College Basketball|Florida A&M|74.0|Kennesaw State|76.0|L|2.0
2016-12-03|2016.0|College Basketball|Florida A&M|71.0||83.0|L|3.0
2016-12-17|2016.0|College Basketball|Florida A&M|72.0|Jacksonville|75.0|L|4.0
2017-01-07|2016.0|College Basketball|Florida A&M|54.0|Coppin State|53.0|W|5.0
2017-01-10|2016.0|College Basketball|Florida A&M|59.0|Morgan State|62.0|L|6.0
2017-01-16|2016.0|College Basketball|Florida A&M|76.0|Bethune-Cookman|82.0|L|7.0
2017-01-23|2016.0|College Basketball|Florida A&M|79.0|MD-E Shore|86.0|L|8.0
2017-02-04|2016.0|College Basketball|Florida A&M|71.0|Howard|62.0|W|9.0
2017-02-06|2016.0|College Basketball|Florida A&M|77.0|Delaware State|80.0|L|10.0
2017-02-18|2016.0|College Basketball|Florida A&M|65.0|Norfolk State|77.0|L|11.0
2017-02-20|2016.0|College Basketball|Florida A&M|69.0|Hampton|76.0|L|12.0
2017-03-07|2016.0|College Basketball|Florida A&M|78.0|S Carolina St|82.0|L|13.0
2017-12-11|2017.0|College Basketball|Florida A&M|89.0|North Florida|101.0|L|1.0
2018-01-03|2017.0|College Basketball|Florida A&M|84.0|Howard|76.0|W|2.0
2014-11-15|2014.0|College Basketball|Florida State|81.0|Manhattan|66.0|W|1.0
2014-11-18|2014.0|College Basketball|Florida State|73.0|Northeastern|76.0|L|2.0
2014-11-22|2014.0|College Basketball|Florida State|54.0|Providence|80.0|L|3.0
2014-11-25|2014.0|College Basketball|Florida State|66.0|The Citadel|55.0|W|4.0
2014-11-28|2014.0|College Basketball|Florida State|58.0|Charleston So|47.0|W|5.0
2014-12-01|2014.0|College Basketball|Florida State|65.0|Nebraska|70.0|L|6.0
2014-12-06|2014.0|College Basketball|Florida State|96.0|UCF|73.0|W|7.0
2014-12-17|2014.0|College Basketball|Florida State|93.0|North Florida|77.0|W|8.0
2014-12-22|2014.0|College Basketball|Florida State|63.0|Stetson|59.0|W|9.0
2014-12-30|2014.0|College Basketball|Florida State|65.0|Florida|63.0|W|10.0
2015-01-06|2014.0|College Basketball|Florida State|86.0|Virginia Tech|75.0|W|11.0
2015-01-17|2014.0|College Basketball|Florida State|63.0|NC State|72.0|L|12.0
2015-01-28|2014.0|College Basketball|Florida State|82.0|Wake Forest|76.0|W|13.0
2015-02-01|2014.0|College Basketball|Florida State|55.0|Miami|54.0|W|14.0
2015-02-04|2014.0|College Basketball|Florida State|56.0|Clemson|62.0|L|15.0
2015-02-09|2014.0|College Basketball|Florida State|70.0|Duke|73.0|L|16.0
2015-02-18|2014.0|College Basketball|Florida State|69.0|Boston College|60.0|W|17.0
2015-02-28|2014.0|College Basketball|Florida State|59.0|Louisville|81.0|L|18.0
2015-03-07|2014.0|College Basketball|Florida State|61.0|Pitt|52.0|W|19.0
2015-03-12|2014.0|College Basketball|Florida State|44.0|UVA|58.0|L|20.0
2015-11-15|2015.0|College Basketball|Florida State|109.0|Nicholls|62.0|W|1.0
2015-11-17|2015.0|College Basketball|Florida State|98.0|Jacksonville|79.0|W|2.0
2015-11-20|2015.0|College Basketball|Florida State|77.0|Hofstra|82.0|L|3.0
2015-11-21|2015.0|College Basketball|Florida State|83.0|DePaul|67.0|W|4.0
2015-11-23|2015.0|College Basketball|Florida State|90.0|Ohio|81.0|W|5.0
2015-12-13|2015.0|College Basketball|Florida State|75.0|SE Louisiana|58.0|W|6.0
2015-12-16|2015.0|College Basketball|Florida State|90.0|Miss St|66.0|W|7.0
2015-12-19|2015.0|College Basketball|Florida State|64.0|FAU|59.0|W|8.0
